anio,mes,dia,hora(utc),altura(mm)
2016,10,15,22,144 
2016,10,15,23,NaN 
2016,10,16,0,166 
2016,10,16,1,243 
2016,10,16,2,356 
2016,10,16,3,497 
2016,10,16,4,630 
2016,10,16,5,710 
2016,10,16,6,711 
2016,10,16,7,650 
2016,10,16,8,567 
2016,10,16,9,499 
2016,10,16,10,464 
2016,10,16,11,NaN 
2016,10,16,12,480 
2016,10,16,13,511 
2016,10,16,14,554 
2016,10,16,15,613 
2016,10,16,16,673 
2016,10,16,17,693 
2016,10,16,18,636 
2016,10,16,19,508 
2016,10,16,20,346 
2016,10,16,21,197 
2016,10,16,22,89 
2016,10,16,23,NaN 
2016,10,17,0,38 
2016,10,17,1,88 
2016,10,17,2,178 
2016,10,17,3,309 
2016,10,17,4,470 
2016,10,17,5,621 
2016,10,17,6,713 
2016,10,17,7,729 
2016,10,17,8,691 
2016,10,17,9,638 
2016,10,17,10,597 
2016,10,17,11,NaN 
2016,10,17,12,576 
2016,10,17,13,582 
2016,10,17,14,589 
2016,10,17,15,605 
2016,10,17,16,637 
2016,10,17,17,664 
2016,10,17,18,644 
2016,10,17,19,552 
2016,10,17,20,403 
2016,10,17,21,241 
2016,10,17,22,101 
2016,10,17,23,NaN 
2016,10,18,0,-34 
2016,10,18,1,-23 
2016,10,18,2,29 
2016,10,18,3,122 
2016,10,18,4,262 
2016,10,18,5,435 
2016,10,18,6,596 
2016,10,18,7,699 
2016,10,18,8,735 
2016,10,18,9,729 
2016,10,18,10,709 
2016,10,18,11,NaN 
2016,10,18,12,683 
2016,10,18,13,675 
2016,10,18,14,659 
2016,10,18,15,636 
2016,10,18,16,622 
2016,10,18,17,624 
2016,10,18,18,619 
2016,10,18,19,568 
2016,10,18,20,460 
2016,10,18,21,314 
2016,10,18,22,167 
2016,10,18,23,NaN 
2016,10,19,0,-29 
2016,10,19,1,-60 
2016,10,19,2,-51 
2016,10,19,3,-7 
2016,10,19,4,81 
2016,10,19,5,222 
2016,10,19,6,398 
2016,10,19,7,561 
2016,10,19,8,675 
2016,10,19,9,734 
2016,10,19,10,759 
2016,10,19,11,NaN 
2016,10,19,12,770 
2016,10,19,13,763 
2016,10,19,14,741 
2016,10,19,15,699 
2016,10,19,16,646 
2016,10,19,17,603 
2016,10,19,18,578 
2016,10,19,19,549 
2016,10,19,20,484 
2016,10,19,21,379 
2016,10,19,22,253 
2016,10,19,23,NaN 
2016,10,20,0,39 
2016,10,20,1,-21 
2016,10,20,2,-49 
2016,10,20,3,-49 
2016,10,20,4,-18 
2016,10,20,5,61 
2016,10,20,6,196 
2016,10,20,7,365 
2016,10,20,8,526 
2016,10,20,9,648 
2016,10,20,10,728 
2016,10,20,11,NaN 
2016,10,20,12,806 
2016,10,20,13,817 
2016,10,20,14,806 
2016,10,20,15,766 
2016,10,20,16,697 
2016,10,20,17,618 
2016,10,20,18,555 
2016,10,20,19,512 
2016,10,20,20,471 
2016,10,20,21,409 
2016,10,20,22,323 
2016,10,20,23,NaN 
2016,10,21,0,138 
2016,10,21,1,67 
2016,10,21,2,18 
2016,10,21,3,-13 
2016,10,21,4,-25 
2016,10,21,5,-7 
2016,10,21,6,62 
2016,10,21,7,187 
2016,10,21,8,346 
2016,10,21,9,500 
2016,10,21,10,626 
2016,10,21,11,NaN 
2016,10,21,12,780 
2016,10,21,13,816 
2016,10,21,14,827 
2016,10,21,15,805 
2016,10,21,16,746 
2016,10,21,17,657 
2016,10,21,18,562 
2016,10,21,19,489 
2016,10,21,20,442 
2016,10,21,21,404 
2016,10,21,22,358 
2016,10,21,23,NaN 
2016,10,22,0,232 
2016,10,22,1,170 
2016,10,22,2,115 
2016,10,22,3,70 
2016,10,22,4,34 
2016,10,22,5,13 
2016,10,22,6,25 
2016,10,22,7,86 
2016,10,22,8,201 
2016,10,22,9,346 
2016,10,22,10,491 
2016,10,22,11,NaN 
2016,10,22,12,705 
2016,10,22,13,765 
2016,10,22,14,797 
2016,10,22,15,798 
2016,10,22,16,761 
2016,10,22,17,686 
2016,10,22,18,586 
2016,10,22,19,491 
2016,10,22,20,422 
2016,10,22,21,383 
2016,10,22,22,359 
2016,10,22,23,NaN 
2016,10,23,0,303 
2016,10,23,1,262 
2016,10,23,2,215 
2016,10,23,3,169 
2016,10,23,4,124 
2016,10,23,5,84 
2016,10,23,6,62 
2016,10,23,7,73 
2016,10,23,8,132 
2016,10,23,9,237 
2016,10,23,10,369 
2016,10,23,11,NaN 
2016,10,23,12,609 
2016,10,23,13,687 
2016,10,23,14,733 
2016,10,23,15,749 
2016,10,23,16,732 
2016,10,23,17,679 
2016,10,23,18,595 
2016,10,23,19,499 
2016,10,23,20,417 
2016,10,23,21,365 
2016,10,23,22,345 
2016,10,23,23,NaN 
2016,10,24,0,344 
2016,10,24,1,332 
2016,10,24,2,303 
2016,10,24,3,263 
2016,10,24,4,217 
2016,10,24,5,172 
2016,10,24,6,135 
2016,10,24,7,119 
2016,10,24,8,137 
2016,10,24,9,196 
2016,10,24,10,294 
2016,10,24,11,NaN 
2016,10,24,12,523 
2016,10,24,13,610 
2016,10,24,14,663 
2016,10,24,15,683 
2016,10,24,16,673 
2016,10,24,17,634 
2016,10,24,18,569 
2016,10,24,19,488 
2016,10,24,20,410 
2016,10,24,21,352 
2016,10,24,22,326 
2016,10,24,23,NaN 
2016,10,25,0,355 
2016,10,25,1,375 
2016,10,25,2,374 
2016,10,25,3,348 
2016,10,25,4,306 
2016,10,25,5,259 
2016,10,25,6,216 
2016,10,25,7,189 
2016,10,25,8,185 
2016,10,25,9,213 
2016,10,25,10,275 
2016,10,25,11,NaN 
2016,10,25,12,464 
2016,10,25,13,552 
2016,10,25,14,609 
2016,10,25,15,627 
2016,10,25,16,611 
2016,10,25,17,571 
2016,10,25,18,513 
2016,10,25,19,446 
2016,10,25,20,381 
2016,10,25,21,329 
2016,10,25,22,303 
2016,10,25,23,NaN 
2016,10,26,0,342 
2016,10,26,1,388 
2016,10,26,2,419 
2016,10,26,3,419 
2016,10,26,4,389 
2016,10,26,5,344 
2016,10,26,6,298 
2016,10,26,7,263 
2016,10,26,8,249 
2016,10,26,9,261 
2016,10,26,10,299 
2016,10,26,11,NaN 
2016,10,26,12,438 
2016,10,26,13,516 
2016,10,26,14,574 
2016,10,26,15,594 
2016,10,26,16,571 
2016,10,26,17,518 
2016,10,26,18,451 
2016,10,26,19,383 
2016,10,26,20,325 
2016,10,26,21,284 
2016,10,26,22,266 
2016,10,26,23,NaN 
2016,10,27,0,310 
2016,10,27,1,370 
2016,10,27,2,431 
2016,10,27,3,466 
2016,10,27,4,462 
2016,10,27,5,427 
2016,10,27,6,380 
2016,10,27,7,339 
2016,10,27,8,317 
2016,10,27,9,320 
2016,10,27,10,345 
2016,10,27,11,NaN 
2016,10,27,12,441 
2016,10,27,13,503 
2016,10,27,14,556 
2016,10,27,15,579 
2016,10,27,16,555 
2016,10,27,17,490 
2016,10,27,18,405 
2016,10,27,19,323 
2016,10,27,20,259 
2016,10,27,21,221 
2016,10,27,22,210 
2016,10,27,23,NaN 
2016,10,28,0,264 
2016,10,28,1,328 
2016,10,28,2,407 
2016,10,28,3,475 
2016,10,28,4,508 
2016,10,28,5,498 
2016,10,28,6,461 
2016,10,28,7,419 
2016,10,28,8,389 
2016,10,28,9,382 
2016,10,28,10,398 
2016,10,28,11,NaN 
2016,10,28,12,466 
2016,10,28,13,508 
2016,10,28,14,549 
2016,10,28,15,573 
2016,10,28,16,555 
2016,10,28,17,488 
2016,10,28,18,388 
2016,10,28,19,285 
2016,10,28,20,202 
2016,10,28,21,153 
2016,10,28,22,142 
2016,10,28,23,NaN 
2016,10,29,0,205 
2016,10,29,1,271 
2016,10,29,2,355 
2016,10,29,3,445 
2016,10,29,4,514 
2016,10,29,5,541 
2016,10,29,6,529 
2016,10,29,7,496 
2016,10,29,8,464 
2016,10,29,9,448 
2016,10,29,10,454 
2016,10,29,11,NaN 
2016,10,29,12,503 
2016,10,29,13,529 
2016,10,29,14,554 
2016,10,29,15,571 
2016,10,29,16,558 
2016,10,29,17,498 
2016,10,29,18,394 
2016,10,29,19,274 
2016,10,29,20,169 
2016,10,29,21,100 
2016,10,29,22,76 
2016,10,29,23,NaN 
2016,10,30,0,140 
2016,10,30,1,206 
2016,10,30,2,289 
2016,10,30,3,386 
2016,10,30,4,479 
2016,10,30,5,544 
2016,10,30,6,566 
2016,10,30,7,555 
2016,10,30,8,532 
2016,10,30,9,515 
2016,10,30,10,513 
2016,10,30,11,NaN 
2016,10,30,12,547 
2016,10,30,13,562 
2016,10,30,14,571 
2016,10,30,15,575 
2016,10,30,16,562 
2016,10,30,17,511 
2016,10,30,18,413 
2016,10,30,19,286 
2016,10,30,20,162 
2016,10,30,21,70 
2016,10,30,22,25 
2016,10,30,23,NaN 
2016,10,31,0,71 
2016,10,31,1,138 
2016,10,31,2,218 
2016,10,31,3,313 
2016,10,31,4,416 
2016,10,31,5,507 
2016,10,31,6,565 
2016,10,31,7,585 
2016,10,31,8,581 
2016,10,31,9,573 
2016,10,31,10,569 
2016,10,31,11,NaN 
2016,10,31,12,590 
2016,10,31,13,600 
2016,10,31,14,598 
2016,10,31,15,589 
2016,10,31,16,569 
2016,10,31,17,523 
2016,10,31,18,436 
2016,10,31,19,313 
2016,10,31,20,180 
2016,10,31,21,67 
2016,10,31,22,-2 
2016,10,31,23,NaN 
2016,11,1,0,9 
2016,11,1,1,71 
2016,11,1,2,148 
2016,11,1,3,237 
2016,11,1,4,338 
2016,11,1,5,442 
2016,11,1,6,527 
2016,11,1,7,579 
2016,11,1,8,602 
2016,11,1,9,610 
2016,11,1,10,615 
2016,11,1,11,NaN 
2016,11,1,12,629 
2016,11,1,13,635 
2016,11,1,14,630 
2016,11,1,15,610 
2016,11,1,16,580 
2016,11,1,17,535 
2016,11,1,18,460 
2016,11,1,19,348 
2016,11,1,20,216 
2016,11,1,21,91 
2016,11,1,22,-1 
2016,11,1,23,NaN 
2016,11,2,0,-38 
2016,11,2,1,10 
2016,11,2,2,81 
2016,11,2,3,163 
2016,11,2,4,256 
2016,11,2,5,361 
2016,11,2,6,463 
2016,11,2,7,542 
2016,11,2,8,593 
2016,11,2,9,624 
2016,11,2,10,644 
2016,11,2,11,NaN 
2016,11,2,12,663 
2016,11,2,13,666 
2016,11,2,14,659 
2016,11,2,15,633 
2016,11,2,16,594 
2016,11,2,17,545 
2016,11,2,18,478 
2016,11,2,19,383 
2016,11,2,20,262 
2016,11,2,21,136 
2016,11,2,22,30 
2016,11,2,23,NaN 
2016,11,3,0,-58 
2016,11,3,1,-33 
2016,11,3,2,23 
2016,11,3,3,95 
2016,11,3,4,177 
2016,11,3,5,274 
2016,11,3,6,380 
2016,11,3,7,480 
2016,11,3,8,557 
2016,11,3,9,612 
2016,11,3,10,651 
2016,11,3,11,NaN 
2016,11,3,12,690 
2016,11,3,13,692 
2016,11,3,14,683 
2016,11,3,15,656 
2016,11,3,16,610 
2016,11,3,17,553 
2016,11,3,18,489 
2016,11,3,19,410 
2016,11,3,20,308 
2016,11,3,21,193 
2016,11,3,22,84 
2016,11,3,23,NaN 
2016,11,4,0,-43 
2016,11,4,1,-47 
2016,11,4,2,-14 
2016,11,4,3,42 
2016,11,4,4,111 
2016,11,4,5,192 
2016,11,4,6,291 
2016,11,4,7,398 
2016,11,4,8,496 
2016,11,4,9,575 
2016,11,4,10,636 
2016,11,4,11,NaN 
2016,11,4,12,704 
2016,11,4,13,711 
2016,11,4,14,702 
2016,11,4,15,676 
2016,11,4,16,628 
2016,11,4,17,563 
2016,11,4,18,495 
2016,11,4,19,425 
2016,11,4,20,344 
2016,11,4,21,249 
2016,11,4,22,151 
2016,11,4,23,NaN 
2016,11,5,0,4 
2016,11,5,1,-25 
2016,11,5,2,-20 
2016,11,5,3,13 
2016,11,5,4,64 
2016,11,5,5,127 
2016,11,5,6,207 
2016,11,5,7,308 
2016,11,5,8,416 
2016,11,5,9,515 
2016,11,5,10,597 
2016,11,5,11,NaN 
2016,11,5,12,702 
2016,11,5,13,719 
2016,11,5,14,715 
2016,11,5,15,691 
2016,11,5,16,644 
2016,11,5,17,576 
2016,11,5,18,500 
2016,11,5,19,429 
2016,11,5,20,364 
2016,11,5,21,294 
2016,11,5,22,217 
2016,11,5,23,NaN 
2016,11,6,0,76 
2016,11,6,1,30 
2016,11,6,2,9 
2016,11,6,3,15 
2016,11,6,4,43 
2016,11,6,5,87 
2016,11,6,6,146 
2016,11,6,7,228 
2016,11,6,8,330 
2016,11,6,9,439 
2016,11,6,10,539 
2016,11,6,11,NaN 
2016,11,6,12,680 
2016,11,6,13,711 
2016,11,6,14,715 
2016,11,6,15,695 
2016,11,6,16,653 
2016,11,6,17,588 
2016,11,6,18,508 
2016,11,6,19,432 
2016,11,6,20,370 
2016,11,6,21,319 
2016,11,6,22,269 
2016,11,6,23,NaN 
2016,11,7,0,160 
2016,11,7,1,110 
2016,11,7,2,71 
2016,11,7,3,51 
2016,11,7,4,54 
2016,11,7,5,76 
2016,11,7,6,115 
2016,11,7,7,174 
2016,11,7,8,257 
2016,11,7,9,361 
2016,11,7,10,470 
2016,11,7,11,NaN 
2016,11,7,12,642 
2016,11,7,13,686 
2016,11,7,14,699 
2016,11,7,15,684 
2016,11,7,16,645 
2016,11,7,17,585 
2016,11,7,18,510 
2016,11,7,19,431 
2016,11,7,20,367 
2016,11,7,21,325 
2016,11,7,22,299 
2016,11,7,23,NaN 
2016,11,8,0,243 
2016,11,8,1,203 
2016,11,8,2,159 
2016,11,8,3,120 
2016,11,8,4,97 
2016,11,8,5,95 
2016,11,8,6,115 
2016,11,8,7,153 
2016,11,8,8,214 
2016,11,8,9,300 
2016,11,8,10,404 
2016,11,8,11,NaN 
2016,11,8,12,595 
2016,11,8,13,652 
2016,11,8,14,672 
2016,11,8,15,659 
2016,11,8,16,618 
2016,11,8,17,559 
2016,11,8,18,488 
2016,11,8,19,414 
2016,11,8,20,351 
2016,11,8,21,313 
2016,11,8,22,301 
2016,11,8,23,NaN 
2016,11,9,0,308 
2016,11,9,1,296 
2016,11,9,2,264 
2016,11,9,3,218 
2016,11,9,4,174 
2016,11,9,5,148 
2016,11,9,6,145 
2016,11,9,7,165 
2016,11,9,8,207 
2016,11,9,9,271 
2016,11,9,10,357 
2016,11,9,11,NaN 
2016,11,9,12,550 
2016,11,9,13,618 
2016,11,9,14,645 
2016,11,9,15,630 
2016,11,9,16,581 
2016,11,9,17,512 
2016,11,9,18,436 
2016,11,9,19,364 
2016,11,9,20,306 
2016,11,9,21,272 
2016,11,9,22,269 
2016,11,9,23,NaN 
2016,11,10,0,335 
2016,11,10,1,365 
2016,11,10,2,367 
2016,11,10,3,336 
2016,11,10,4,285 
2016,11,10,5,237 
2016,11,10,6,209 
2016,11,10,7,208 
2016,11,10,8,233 
2016,11,10,9,279 
2016,11,10,10,344 
2016,11,10,11,NaN 
2016,11,10,12,514 
2016,11,10,13,589 
2016,11,10,14,627 
2016,11,10,15,614 
2016,11,10,16,554 
2016,11,10,17,465 
2016,11,10,18,369 
2016,11,10,19,284 
2016,11,10,20,223 
2016,11,10,21,192 
2016,11,10,22,195 
2016,11,10,23,NaN 
2016,11,11,0,302 
2016,11,11,1,380 
2016,11,11,2,436 
2016,11,11,3,448 
2016,11,11,4,415 
2016,11,11,5,361 
2016,11,11,6,312 
2016,11,11,7,286 
2016,11,11,8,290 
2016,11,11,9,319 
2016,11,11,10,365 
2016,11,11,11,NaN 
2016,11,11,12,495 
2016,11,11,13,567 
2016,11,11,14,616 
2016,11,11,15,616 
2016,11,11,16,554 
2016,11,11,17,444 
2016,11,11,18,317 
2016,11,11,19,202 
2016,11,11,20,120 
2016,11,11,21,78 
2016,11,11,22,80 
2016,11,11,23,NaN 
2016,11,12,0,205 
2016,11,12,1,316 
2016,11,12,2,430 
2016,11,12,3,509 
2016,11,12,4,530 
2016,11,12,5,499 
2016,11,12,6,445 
2016,11,12,7,400 
2016,11,12,8,380 
2016,11,12,9,389 
2016,11,12,10,418 
2016,11,12,11,NaN 
2016,11,12,12,502 
2016,11,12,13,555 
2016,11,12,14,606 
2016,11,12,15,623 
2016,11,12,16,578 
2016,11,12,17,465 
2016,11,12,18,311 
2016,11,12,19,157 
2016,11,12,20,35 
2016,11,12,21,-38 
2016,11,12,22,-55 
2016,11,12,23,NaN 
2016,11,13,0,58 
2016,11,13,1,179 
2016,11,13,2,330 
2016,11,13,3,476 
2016,11,13,4,575 
2016,11,13,5,605 
2016,11,13,6,579 
2016,11,13,7,534 
2016,11,13,8,499 
2016,11,13,9,487 
2016,11,13,10,496 
2016,11,13,11,NaN 
2016,11,13,12,538 
2016,11,13,13,563 
2016,11,13,14,596 
2016,11,13,15,621 
2016,11,13,16,602 
2016,11,13,17,511 
2016,11,13,18,355 
2016,11,13,19,172 
2016,11,13,20,7 
2016,11,13,21,-110 
2016,11,13,22,-167 
2016,11,13,23,NaN 
2016,11,14,0,-103 
2016,11,14,1,4 
2016,11,14,2,157 
2016,11,14,3,340 
2016,11,14,4,511 
2016,11,14,5,625 
2016,11,14,6,665 
2016,11,14,7,652 
2016,11,14,8,622 
2016,11,14,9,600 
2016,11,14,10,593 
2016,11,14,11,NaN 
2016,11,14,12,600 
2016,11,14,13,597 
2016,11,14,14,598 
2016,11,14,15,607 
2016,11,14,16,604 
2016,11,14,17,550 
2016,11,14,18,422 
2016,11,14,19,240 
2016,11,14,20,50 
2016,11,14,21,-109 
2016,11,14,22,-211 
2016,11,14,23,NaN 
2016,11,15,0,-229 
2016,11,15,1,-155 
2016,11,15,2,-33 
2016,11,15,3,140 
2016,11,15,4,343 
2016,11,15,5,530 
2016,11,15,6,653 
2016,11,15,7,704 
2016,11,15,8,709 
2016,11,15,9,699 
2016,11,15,10,690 
2016,11,15,11,NaN 
2016,11,15,12,676 
2016,11,15,13,655 
2016,11,15,14,624 
2016,11,15,15,599 
2016,11,15,16,584 
2016,11,15,17,554 
2016,11,15,18,471 
2016,11,15,19,324 
2016,11,15,20,140 
2016,11,15,21,-37 
2016,11,15,22,-175 
2016,11,15,23,NaN 
2016,11,16,0,-281 
2016,11,16,1,-252 
2016,11,16,2,-176 
2016,11,16,3,-50 
2016,11,16,4,132 
2016,11,16,5,342 
2016,11,16,6,532 
2016,11,16,7,659 
2016,11,16,8,723 
2016,11,16,9,748 
2016,11,16,10,756 
2016,11,16,11,NaN 
2016,11,16,12,746 
2016,11,16,13,720 
2016,11,16,14,673 
2016,11,16,15,614 
2016,11,16,16,565 
2016,11,16,17,529 
2016,11,16,18,477 
2016,11,16,19,379 
2016,11,16,20,233 
2016,11,16,21,69 
2016,11,16,22,-79 
2016,11,16,23,NaN 
2016,11,17,0,-249 
2016,11,17,1,-262 
2016,11,17,2,-234 
2016,11,17,3,-165 
2016,11,17,4,-43 
2016,11,17,5,135 
2016,11,17,6,339 
2016,11,17,7,520 
2016,11,17,8,647 
2016,11,17,9,723 
2016,11,17,10,765 
2016,11,17,11,NaN 
2016,11,17,12,789 
2016,11,17,13,771 
2016,11,17,14,726 
2016,11,17,15,653 
2016,11,17,16,570 
2016,11,17,17,501 
2016,11,17,18,448 
2016,11,17,19,384 
2016,11,17,20,288 
2016,11,17,21,163 
2016,11,17,22,33 
2016,11,17,23,NaN 
2016,11,18,0,-156 
2016,11,18,1,-197 
2016,11,18,2,-204 
2016,11,18,3,-182 
2016,11,18,4,-125 
2016,11,18,5,-13 
2016,11,18,6,152 
2016,11,18,7,339 
2016,11,18,8,505 
2016,11,18,9,627 
2016,11,18,10,709 
2016,11,18,11,NaN 
2016,11,18,12,784 
2016,11,18,13,785 
2016,11,18,14,757 
2016,11,18,15,692 
2016,11,18,16,598 
2016,11,18,17,497 
2016,11,18,18,417 
2016,11,18,19,356 
2016,11,18,20,294 
2016,11,18,21,215 
2016,11,18,22,123 
2016,11,18,23,NaN 
2016,11,19,0,-41 
2016,11,19,1,-91 
2016,11,19,2,-117 
2016,11,19,3,-122 
2016,11,19,4,-108 
2016,11,19,5,-61 
2016,11,19,6,37 
2016,11,19,7,183 
2016,11,19,8,346 
2016,11,19,9,493 
2016,11,19,10,606 
2016,11,19,11,NaN 
2016,11,19,12,731 
2016,11,19,13,752 
2016,11,19,14,746 
2016,11,19,15,704 
2016,11,19,16,622 
2016,11,19,17,513 
2016,11,19,18,406 
2016,11,19,19,324 
2016,11,19,20,268 
2016,11,19,21,221 
2016,11,19,22,169 
2016,11,19,23,NaN 
2016,11,20,0,60 
2016,11,20,1,18 
2016,11,20,2,-9 
2016,11,20,3,-24 
2016,11,20,4,-29 
2016,11,20,5,-20 
2016,11,20,6,20 
2016,11,20,7,105 
2016,11,20,8,229 
2016,11,20,9,367 
2016,11,20,10,492 
2016,11,20,11,NaN 
2016,11,20,12,649 
2016,11,20,13,683 
2016,11,20,14,693 
2016,11,20,15,673 
2016,11,20,16,616 
2016,11,20,17,522 
2016,11,20,18,409 
2016,11,20,19,308 
2016,11,20,20,239 
2016,11,20,21,199 
2016,11,20,22,176 
2016,11,20,23,NaN 
2016,11,21,0,133 
2016,11,21,1,109 
2016,11,21,2,90 
2016,11,21,3,77 
2016,11,21,4,69 
2016,11,21,5,66 
2016,11,21,6,74 
2016,11,21,7,110 
2016,11,21,8,184 
2016,11,21,9,288 
2016,11,21,10,400 
2016,11,21,11,NaN 
2016,11,21,12,567 
2016,11,21,13,605 
2016,11,21,14,618 
2016,11,21,15,608 
2016,11,21,16,571 
2016,11,21,17,500 
2016,11,21,18,402 
2016,11,21,19,299 
2016,11,21,20,217 
2016,11,21,21,171 
2016,11,21,22,158 
2016,11,21,23,NaN 
2016,11,22,0,174 
2016,11,22,1,175 
2016,11,22,2,171 
2016,11,22,3,165 
2016,11,22,4,161 
2016,11,22,5,158 
2016,11,22,6,158 
2016,11,22,7,169 
2016,11,22,8,205 
2016,11,22,9,269 
2016,11,22,10,354 
2016,11,22,11,NaN 
2016,11,22,12,507 
2016,11,22,13,543 
2016,11,22,14,550 
2016,11,22,15,535 
2016,11,22,16,501 
2016,11,22,17,444 
2016,11,22,18,365 
2016,11,22,19,276 
2016,11,22,20,195 
2016,11,22,21,144 
2016,11,22,22,130 
2016,11,22,23,NaN 
2016,11,23,0,184 
2016,11,23,1,216 
2016,11,23,2,234 
2016,11,23,3,239 
2016,11,23,4,241 
2016,11,23,5,241 
2016,11,23,6,241 
2016,11,23,7,246 
2016,11,23,8,263 
2016,11,23,9,298 
2016,11,23,10,353 
2016,11,23,11,NaN 
2016,11,23,12,475 
2016,11,23,13,509 
2016,11,23,14,509 
2016,11,23,15,481 
2016,11,23,16,434 
2016,11,23,17,374 
2016,11,23,18,303 
2016,11,23,19,228 
2016,11,23,20,159 
2016,11,23,21,111 
2016,11,23,22,96 
2016,11,23,23,NaN 
2016,11,24,0,168 
2016,11,24,1,227 
2016,11,24,2,275 
2016,11,24,3,300 
2016,11,24,4,310 
2016,11,24,5,313 
2016,11,24,6,315 
2016,11,24,7,319 
2016,11,24,8,330 
2016,11,24,9,351 
2016,11,24,10,385 
2016,11,24,11,NaN 
2016,11,24,12,470 
2016,11,24,13,498 
2016,11,24,14,496 
2016,11,24,15,459 
2016,11,24,16,395 
2016,11,24,17,318 
2016,11,24,18,238 
2016,11,24,19,164 
2016,11,24,20,103 
2016,11,24,21,63 
2016,11,24,22,52 
2016,11,24,23,NaN 
2016,11,25,0,131 
2016,11,25,1,208 
2016,11,25,2,285 
2016,11,25,3,340 
2016,11,25,4,368 
2016,11,25,5,379 
2016,11,25,6,382 
2016,11,25,7,385 
2016,11,25,8,393 
2016,11,25,9,409 
2016,11,25,10,432 
2016,11,25,11,NaN 
2016,11,25,12,484 
2016,11,25,13,503 
2016,11,25,14,501 
2016,11,25,15,463 
2016,11,25,16,388 
2016,11,25,17,291 
2016,11,25,18,191 
2016,11,25,19,104 
2016,11,25,20,40 
2016,11,25,21,4 
2016,11,25,22,-2 
2016,11,25,23,NaN 
2016,11,26,0,79 
2016,11,26,1,164 
2016,11,26,2,261 
2016,11,26,3,347 
2016,11,26,4,404 
2016,11,26,5,432 
2016,11,26,6,442 
2016,11,26,7,446 
2016,11,26,8,452 
2016,11,26,9,464 
2016,11,26,10,482 
2016,11,26,11,NaN 
2016,11,26,12,513 
2016,11,26,13,520 
2016,11,26,14,514 
2016,11,26,15,479 
2016,11,26,16,404 
2016,11,26,17,295 
2016,11,26,18,174 
2016,11,26,19,65 
2016,11,26,20,-14 
2016,11,26,21,-57 
2016,11,26,22,-63 
2016,11,26,23,NaN 
2016,11,27,0,20 
2016,11,27,1,104 
2016,11,27,2,210 
2016,11,27,3,318 
2016,11,27,4,407 
2016,11,27,5,462 
2016,11,27,6,488 
2016,11,27,7,499 
2016,11,27,8,506 
2016,11,27,9,516 
2016,11,27,10,530 
2016,11,27,11,NaN 
2016,11,27,12,548 
2016,11,27,13,545 
2016,11,27,14,532 
2016,11,27,15,499 
2016,11,27,16,430 
2016,11,27,17,321 
2016,11,27,18,185 
2016,11,27,19,54 
2016,11,27,20,-47 
2016,11,27,21,-107 
2016,11,27,22,-123 
2016,11,27,23,NaN 
2016,11,28,0,-42 
2016,11,28,1,39 
2016,11,28,2,143 
2016,11,28,3,261 
2016,11,28,4,374 
2016,11,28,5,459 
2016,11,28,6,509 
2016,11,28,7,535 
2016,11,28,8,550 
2016,11,28,9,561 
2016,11,28,10,573 
2016,11,28,11,NaN 
2016,11,28,12,586 
2016,11,28,13,576 
2016,11,28,14,555 
2016,11,28,15,520 
2016,11,28,16,458 
2016,11,28,17,356 
2016,11,28,18,218 
2016,11,28,19,72 
2016,11,28,20,-53 
2016,11,28,21,-136 
2016,11,28,22,-169 
2016,11,28,23,NaN 
2016,11,29,0,-104 
2016,11,29,1,-26 
2016,11,29,2,72 
2016,11,29,3,190 
2016,11,29,4,315 
2016,11,29,5,425 
2016,11,29,6,502 
2016,11,29,7,549 
2016,11,29,8,577 
2016,11,29,9,596 
2016,11,29,10,610 
2016,11,29,11,NaN 
2016,11,29,12,621 
2016,11,29,13,609 
2016,11,29,14,582 
2016,11,29,15,543 
2016,11,29,16,485 
2016,11,29,17,394 
2016,11,29,18,264 
2016,11,29,19,112 
2016,11,29,20,-31 
2016,11,29,21,-137 
2016,11,29,22,-194 
2016,11,29,23,NaN 
2016,11,30,0,-160 
2016,11,30,1,-89 
2016,11,30,2,2 
2016,11,30,3,113 
2016,11,30,4,240 
2016,11,30,5,366 
2016,11,30,6,468 
2016,11,30,7,538 
2016,11,30,8,583 
2016,11,30,9,615 
2016,11,30,10,636 
2016,11,30,11,NaN 
2016,11,30,12,649 
2016,11,30,13,637 
2016,11,30,14,608 
2016,11,30,15,564 
2016,11,30,16,507 
2016,11,30,17,427 
2016,11,30,18,312 
2016,11,30,19,167 
2016,11,30,20,17 
2016,11,30,21,-108 
2016,11,30,22,-190 
2016,11,30,23,NaN 
2016,12,1,0,-201 
2016,12,1,1,-143 
2016,12,1,2,-61 
2016,12,1,3,38 
2016,12,1,4,157 
2016,12,1,5,288 
2016,12,1,6,409 
2016,12,1,7,503 
2016,12,1,8,568 
2016,12,1,9,615 
2016,12,1,10,648 
2016,12,1,11,NaN 
2016,12,1,12,670 
2016,12,1,13,660 
2016,12,1,14,631 
2016,12,1,15,584 
2016,12,1,16,523 
2016,12,1,17,451 
2016,12,1,18,354 
2016,12,1,19,227 
2016,12,1,20,82 
2016,12,1,21,-53 
2016,12,1,22,-153 
2016,12,1,23,NaN 
2016,12,2,0,-215 
2016,12,2,1,-178 
2016,12,2,2,-110 
2016,12,2,3,-25 
2016,12,2,4,79 
2016,12,2,5,203 
2016,12,2,6,333 
2016,12,2,7,446 
2016,12,2,8,533 
2016,12,2,9,597 
2016,12,2,10,644 
